Actual,Predicted,obs_ci_lower,obs_ci_upper,Datetime
161.0,163.58496278621612,146.45509123383002,180.71483433860223,2015-06-13 19:00:00-04:00
158.0,161.45081275402995,144.32337553382445,178.57824997423546,2015-06-13 20:00:00-04:00
161.0,160.76972870955177,143.64300968758081,177.89644773152273,2015-06-13 21:00:00-04:00
153.0,159.70151811231318,142.57513533496856,176.8279008896578,2015-06-13 22:00:00-04:00
158.0,158.4361155107824,141.30973211962026,175.56249890194454,2015-06-13 23:00:00-04:00
153.0,158.07390433891712,140.95016739309887,175.19764128473537,2015-06-14 00:00:00-04:00
156.0,158.18567867008446,141.0624021764027,175.3089551637662,2015-06-14 01:00:00-04:00
155.0,158.46689984620232,141.34113853802054,175.5926611543841,2015-06-14 02:00:00-04:00
153.0,156.66375233490297,139.54035789444742,173.7871467753585,2015-06-14 03:00:00-04:00
152.0,155.35265720483864,138.22950924514572,172.47580516453155,2015-06-14 04:00:00-04:00
152.0,154.96455429045534,137.8416722446763,172.0874363362344,2015-06-14 05:00:00-04:00
152.0,154.6179376083855,137.49479339521466,171.74108182155632,2015-06-14 06:00:00-04:00
151.0,155.6836137196883,138.5563887493037,172.81083869007293,2015-06-14 07:00:00-04:00
153.0,158.18132193500483,141.0531368069582,175.30950706305146,2015-06-14 08:00:00-04:00
154.0,160.57248227700106,143.4461879547157,177.69877659928642,2015-06-14 09:00:00-04:00
159.0,161.78986037878397,144.66420327287562,178.91551748469232,2015-06-14 10:00:00-04:00
162.0,162.7236051383117,145.59644239526486,179.85076788135856,2015-06-14 11:00:00-04:00
156.0,163.93592705880909,146.80745222970796,181.0644018879102,2015-06-14 12:00:00-04:00
163.0,164.38972450307116,147.2617368924132,181.51771211372912,2015-06-14 13:00:00-04:00
164.0,164.51119709920846,147.38418473411298,181.63820946430394,2015-06-14 14:00:00-04:00
167.0,165.086901318658,147.95810222103157,182.21570041628442,2015-06-14 15:00:00-04:00
162.0,164.3626814718225,147.23207928260166,181.49328366104334,2015-06-14 16:00:00-04:00
158.0,165.05740242009887,147.92908603465088,182.18571880554686,2015-06-14 17:00:00-04:00
160.0,165.34424027878413,148.21513845365666,182.4733421039116,2015-06-14 18:00:00-04:00
161.0,164.41730083030706,147.28915094199792,181.5454507186162,2015-06-14 19:00:00-04:00
159.0,163.62368013109926,146.49744374038994,180.7499165218086,2015-06-14 20:00:00-04:00
152.0,161.49796013224065,144.3726804801334,178.6232397843479,2015-06-14 21:00:00-04:00
157.0,160.38847533891078,143.26386243345377,177.5130882443678,2015-06-14 22:00:00-04:00
152.0,159.16600846780807,142.0413704879177,176.29064644769844,2015-06-14 23:00:00-04:00
156.0,158.4436545094886,141.35210533475498,175.5352036842222,2015-06-15 00:00:00-04:00
151.0,157.60665918979595,140.51521282843666,174.69810555115524,2015-06-15 01:00:00-04:00
157.0,158.0183358956915,140.92700393025856,175.10966786112445,2015-06-15 02:00:00-04:00
153.0,156.27364594202945,139.18240019732602,173.36489168673288,2015-06-15 03:00:00-04:00
150.0,155.90095723893728,138.80970833034135,172.9922061475332,2015-06-15 04:00:00-04:00
150.0,155.20074687741462,138.10964266380816,172.29185109102107,2015-06-15 05:00:00-04:00
151.0,155.5048245655857,138.41375764981444,172.59589148135694,2015-06-15 06:00:00-04:00
151.0,156.2354477333202,139.14169159814514,173.32920386849526,2015-06-15 07:00:00-04:00
154.0,159.94525634666897,142.84923505550563,177.0412776378323,2015-06-15 08:00:00-04:00
158.0,162.97586652497418,145.88306340417137,180.068669645777,2015-06-15 09:00:00-04:00
163.0,164.18416498028796,147.09021891221974,181.27811104835618,2015-06-15 10:00:00-04:00
158.0,165.00047132958966,147.90617628169943,182.09476637747989,2015-06-15 11:00:00-04:00
168.0,165.33694377164989,148.24149824204693,182.43238930125284,2015-06-15 12:00:00-04:00
175.0,165.97733692489413,148.88223243927297,183.0724414105153,2015-06-15 13:00:00-04:00
166.0,166.932609363708,149.83682264601134,184.02839608140465,2015-06-15 14:00:00-04:00
170.0,167.20355756025373,150.10927927800284,184.2978358425046,2015-06-15 15:00:00-04:00
165.0,167.30629914829723,150.21280831079747,184.39978998579699,2015-06-15 16:00:00-04:00
163.0,166.41401795558187,149.31893727856198,183.50909863260176,2015-06-15 17:00:00-04:00
161.0,165.77317144648507,148.67806622729535,182.86827666567478,2015-06-15 18:00:00-04:00
161.0,166.70215387563726,149.60650246071833,183.7978052905562,2015-06-15 19:00:00-04:00
159.0,164.64412499985173,147.54967992722555,181.7385700724779,2015-06-15 20:00:00-04:00
157.0,162.30202932464454,145.20883553547787,179.3952231138112,2015-06-15 21:00:00-04:00
163.0,160.47662327798955,143.38534257756444,177.56790397841465,2015-06-15 22:00:00-04:00
156.0,159.33692319314298,142.24582332010988,176.42802306617608,2015-06-15 23:00:00-04:00
155.0,159.32344829965837,142.19014215036108,176.45675444895565,2015-06-16 00:00:00-04:00
156.0,158.37708839172691,141.24409538512663,175.5100813983272,2015-06-16 01:00:00-04:00
157.0,159.52489984428337,142.39187743476637,176.65792225380036,2015-06-16 02:00:00-04:00
149.0,157.57898948864295,140.44620698221354,174.71177199507235,2015-06-16 03:00:00-04:00
153.0,156.6666988570632,139.53386406434356,173.79953364978286,2015-06-16 04:00:00-04:00
150.0,155.71400766006042,138.58146590990123,172.8465494102196,2015-06-16 05:00:00-04:00
150.0,155.7384220654601,138.60537413556506,172.87146999535514,2015-06-16 06:00:00-04:00
154.0,157.82340433127203,140.68424867500616,174.9625599875379,2015-06-16 07:00:00-04:00
156.0,161.4542457881931,144.31858084121183,178.58991073517439,2015-06-16 08:00:00-04:00
159.0,163.38232807649544,146.24698027427783,180.51767587871305,2015-06-16 09:00:00-04:00
161.0,164.70836828513453,147.57049852800492,181.84623804226413,2015-06-16 10:00:00-04:00
161.0,165.36068592819683,148.22368757380235,182.4976842825913,2015-06-16 11:00:00-04:00
160.0,165.9899170904951,148.8523051938547,183.12752898713552,2015-06-16 12:00:00-04:00
166.0,166.3667142557241,149.22834274515165,183.50508576629656,2015-06-16 13:00:00-04:00
166.0,167.3572850237987,150.21410358561877,184.50046646197865,2015-06-16 14:00:00-04:00
167.0,167.37302975756367,150.23332670351388,184.51273281161346,2015-06-16 15:00:00-04:00
167.0,167.249971739074,150.11001709033962,184.38992638780837,2015-06-16 16:00:00-04:00
168.0,166.72110612906496,149.58297402929256,183.85923822883737,2015-06-16 17:00:00-04:00
168.0,167.02013268374833,149.88130456792874,184.15896079956792,2015-06-16 18:00:00-04:00
165.0,165.76581656845178,148.62756183895254,182.90407129795102,2015-06-16 19:00:00-04:00
158.0,164.81123764397688,147.67386894060917,181.9486063473446,2015-06-16 20:00:00-04:00
155.0,163.13983594540596,146.0038334048364,180.27583848597553,2015-06-16 21:00:00-04:00
156.0,161.92037103634817,144.78597635435784,179.0547657183385,2015-06-16 22:00:00-04:00
156.0,160.7391110640457,143.60531952255232,177.87290260553905,2015-06-16 23:00:00-04:00
149.0,158.8482651621771,141.71352713231346,175.98300319204077,2015-06-17 00:00:00-04:00
154.0,157.94869384303587,140.8160112053192,175.08137648075254,2015-06-17 01:00:00-04:00
152.0,158.50277995129204,141.37079097671742,175.63476892586667,2015-06-17 02:00:00-04:00
150.0,157.28848436960365,140.1564632521308,174.4205054870765,2015-06-17 03:00:00-04:00
149.0,156.79730757906705,139.66535018626018,173.92926497187392,2015-06-17 04:00:00-04:00
149.0,156.51778582123677,139.3859306541907,173.64964098828284,2015-06-17 05:00:00-04:00
150.0,156.00751890370503,138.87486422859047,173.1401735788196,2015-06-17 06:00:00-04:00
151.0,157.58357765757245,140.44881550972616,174.71833980541874,2015-06-17 07:00:00-04:00
154.0,159.97171117715237,142.8371186734546,177.10630368085015,2015-06-17 08:00:00-04:00
153.0,161.2176076096943,144.08259087126658,178.35262434812205,2015-06-17 09:00:00-04:00
158.0,162.17116471718174,145.03584254489144,179.30648688947204,2015-06-17 10:00:00-04:00
158.0,163.34408613045534,146.20709619053824,180.48107607037244,2015-06-17 11:00:00-04:00
159.0,164.68061090117095,147.5429153739323,181.8183064284096,2015-06-17 12:00:00-04:00
159.0,165.08726589320307,147.95103629198368,182.22349549442245,2015-06-17 13:00:00-04:00
165.0,165.23323393692888,148.09535643513684,182.37111143872093,2015-06-17 14:00:00-04:00
164.0,166.3488290744039,149.2083053475468,183.48935280126102,2015-06-17 15:00:00-04:00
165.0,166.75441331158154,149.61873381313546,183.89009281002762,2015-06-17 16:00:00-04:00
165.0,166.3519113864161,149.21456955032363,183.48925322250858,2015-06-17 17:00:00-04:00
162.0,164.8010779533826,147.664800999635,181.93735490713019,2015-06-17 18:00:00-04:00
162.0,163.5033811717991,146.36705598902134,180.63970635457687,2015-06-17 19:00:00-04:00
160.0,162.4390269509806,145.30437243445985,179.57368146750136,2015-06-17 20:00:00-04:00
154.0,161.2807746689312,144.1475934086708,178.41395592919162,2015-06-17 21:00:00-04:00
155.0,159.97615356416935,142.8432710642524,177.1090360640863,2015-06-17 22:00:00-04:00
149.0,158.9266491840223,141.7936587817045,176.0596395863401,2015-06-17 23:00:00-04:00
155.0,157.84211705011222,140.71048097673855,174.9737531234859,2015-06-18 00:00:00-04:00
150.0,158.2159382048756,141.08610818056133,175.3457682291899,2015-06-18 01:00:00-04:00
150.0,157.85592822895097,140.72726489585796,174.984591562044,2015-06-18 02:00:00-04:00
151.0,156.93704948018765,139.80848495378854,174.06561400658677,2015-06-18 03:00:00-04:00
154.0,147.1943380281734,130.06580186376235,164.32287419258446,2015-06-18 04:00:00-04:00
147.0,118.40744584394031,101.27892066976167,135.53597101811894,2015-06-18 05:00:00-04:00
148.0,150.87369851517485,133.74507325488452,168.0023237754652,2015-06-18 06:00:00-04:00
148.0,156.47198068759928,139.3435149143281,173.60044646087047,2015-06-18 07:00:00-04:00
150.0,158.27603977781683,141.14656559367808,175.4055139619556,2015-06-18 08:00:00-04:00
155.0,160.07353290696494,142.94347712662986,177.20358868730003,2015-06-18 09:00:00-04:00
159.0,162.24511049114605,145.1127978175701,179.377423164722,2015-06-18 10:00:00-04:00
156.0,163.36399567556393,146.22941244343042,180.49857890769744,2015-06-18 11:00:00-04:00
162.0,166.0696398598909,148.93384774290595,183.20543197687587,2015-06-18 12:00:00-04:00
164.0,166.75020566360715,149.61193426813549,183.8884770590788,2015-06-18 13:00:00-04:00
163.0,167.40031974624912,150.2603541531511,184.54028533934715,2015-06-18 14:00:00-04:00
166.0,167.8256726916112,150.69236477743175,184.95898060579066,2015-06-18 15:00:00-04:00
165.0,167.11364635516705,149.9773059308936,184.2499867794405,2015-06-18 16:00:00-04:00
155.0,164.66417929808534,147.52457243895617,181.80378615721452,2015-06-18 17:00:00-04:00
162.0,162.9881215464067,145.850501067588,180.12574202522538,2015-06-18 18:00:00-04:00
161.0,163.65165995155988,146.51612571191615,180.7871941912036,2015-06-18 19:00:00-04:00
158.0,162.31708468750577,145.18569470601398,179.44847466899756,2015-06-18 20:00:00-04:00
151.0,161.14132763097115,144.00812469614482,178.27453056579748,2015-06-18 21:00:00-04:00
152.0,159.2192215629464,142.0873089291406,176.35113419675218,2015-06-18 22:00:00-04:00
150.0,157.53882420179798,140.40920170880025,174.6684466947957,2015-06-18 23:00:00-04:00
153.0,157.1450104748135,140.0182042204579,174.27181672916907,2015-06-19 00:00:00-04:00
151.0,156.6616622340783,139.53399693820205,173.78932752995456,2015-06-19 01:00:00-04:00
150.0,157.71521172306666,140.5882384493436,174.8421849967897,2015-06-19 02:00:00-04:00
148.0,155.57268579294103,138.44597115120948,172.69940043467258,2015-06-19 03:00:00-04:00
151.0,155.8844948754789,138.75768825284396,173.01130149811385,2015-06-19 04:00:00-04:00
150.0,155.15166764192884,138.02505625515383,172.27827902870385,2015-06-19 05:00:00-04:00
148.0,156.30821275362626,139.1817016239706,173.43472388328192,2015-06-19 06:00:00-04:00
147.0,155.65192281503388,138.52532007140422,172.77852555866355,2015-06-19 07:00:00-04:00
149.0,157.9303768237224,140.80063900739913,175.0601146400457,2015-06-19 08:00:00-04:00
161.0,158.8759548718426,141.746288258422,176.0056214852632,2015-06-19 09:00:00-04:00
153.0,161.14661917879266,144.01774155383686,178.27549680374847,2015-06-19 10:00:00-04:00
157.0,162.07311732218886,144.94321870931884,179.2030159350589,2015-06-19 11:00:00-04:00
158.0,163.1171090544475,145.98527587061335,180.24894223828164,2015-06-19 12:00:00-04:00
160.0,164.31178439174005,147.18136010878843,181.44220867469167,2015-06-19 13:00:00-04:00
159.0,164.5231323171211,147.39298905652473,181.6532755777175,2015-06-19 14:00:00-04:00
158.0,164.91119142786874,147.77975686093907,182.0426259947984,2015-06-19 15:00:00-04:00
161.0,164.97790603876058,147.84696391862332,182.10884815889784,2015-06-19 16:00:00-04:00
148.0,155.8116461745886,138.68341719206612,172.93987515711106,2015-06-19 20:00:00-04:00
146.0,155.9559803904104,138.82904991283402,173.08291086798675,2015-06-19 21:00:00-04:00
148.0,156.48892673328095,139.36248409651503,173.61536937004686,2015-06-19 22:00:00-04:00
147.0,155.92227602872723,138.79444101200147,173.05011104545298,2015-06-19 23:00:00-04:00
143.0,155.72189688520947,138.5950260468538,172.84876772356515,2015-06-20 00:00:00-04:00
148.0,155.16075316090453,138.03443612410965,172.28707019769942,2015-06-20 01:00:00-04:00
147.0,156.3174428277618,139.19114783660615,173.44373781891744,2015-06-20 02:00:00-04:00
145.0,155.03635910941722,137.9101192550985,172.16259896373595,2015-06-20 03:00:00-04:00
149.0,154.52118851693695,137.39493994854675,171.64743708532714,2015-06-20 04:00:00-04:00
149.0,153.66635567481245,136.54015774747117,170.79255360215373,2015-06-20 05:00:00-04:00
150.0,155.14323986662572,138.01711853627188,172.26936119697956,2015-06-20 06:00:00-04:00
145.0,154.51588114910572,137.38876247032604,171.6429998278854,2015-06-20 07:00:00-04:00
148.0,155.91515909545458,138.78604295569903,173.04427523521014,2015-06-20 08:00:00-04:00
148.0,158.10954099393894,140.98094735883754,175.23813462904033,2015-06-20 09:00:00-04:00
153.0,159.41324718086696,142.2864110358582,176.5400833258757,2015-06-20 10:00:00-04:00
152.0,161.06299956052706,143.93384761997297,178.19215150108116,2015-06-20 11:00:00-04:00
148.0,164.1848565504934,147.05563311986893,181.31407998111789,2015-06-20 14:00:00-04:00
155.0,162.8650193219009,145.73435808910367,179.9956805546981,2015-06-20 15:00:00-04:00
156.0,163.13542385213128,146.00375657112136,180.2670911331412,2015-06-20 16:00:00-04:00
149.0,161.35136736830248,144.2158113740221,178.48692336258284,2015-06-20 17:00:00-04:00
156.0,159.0054650729923,141.8734876344039,176.13744251158073,2015-06-20 18:00:00-04:00
148.0,157.15665449091284,140.02808848462982,174.28522049719587,2015-06-20 19:00:00-04:00
152.0,156.29997241446767,139.1733650475187,173.42657978141665,2015-06-20 20:00:00-04:00
145.0,157.33674218047219,140.21002287271412,174.46346148823025,2015-06-20 21:00:00-04:00
147.0,157.17150135710105,140.04550867949604,174.29749403470606,2015-06-20 22:00:00-04:00
153.0,156.97931544439865,139.85337685137188,174.10525403742542,2015-06-20 23:00:00-04:00
148.0,157.4253956229427,140.30174523784007,174.5490460080453,2015-06-21 00:00:00-04:00
147.0,157.63793580775766,140.5150609993123,174.760810616203,2015-06-21 01:00:00-04:00
151.0,157.78627716971943,140.66110888884003,174.91144545059882,2015-06-21 02:00:00-04:00
146.0,156.49896506418028,139.37618356075606,173.6217465676045,2015-06-21 03:00:00-04:00
149.0,155.74793755464128,138.62510796477346,172.8707671445091,2015-06-21 04:00:00-04:00
147.0,155.64479570013089,138.5220638517444,172.76752754851736,2015-06-21 05:00:00-04:00
145.0,155.21119837647643,138.08844225461743,172.33395449833543,2015-06-21 06:00:00-04:00
151.0,155.9652116716222,138.8409348317602,173.0894885114842,2015-06-21 07:00:00-04:00
151.0,157.5865023403004,140.45969296435658,174.71331171624422,2015-06-21 08:00:00-04:00
148.0,159.3576999852823,142.23202774625187,176.48337222431272,2015-06-21 09:00:00-04:00
154.0,160.1487846972036,143.0238210731154,177.2737483212918,2015-06-21 10:00:00-04:00
153.0,160.92880889031892,143.80360355984433,178.0540142207935,2015-06-21 11:00:00-04:00
158.0,162.02602210483676,144.89914176738827,179.15290244228524,2015-06-21 12:00:00-04:00
151.0,162.62240678234082,145.49516712422655,179.74964644045508,2015-06-21 13:00:00-04:00
155.0,163.0150512587256,145.8891856125662,180.14091690488502,2015-06-21 14:00:00-04:00
160.0,164.16178970782408,147.03691661480505,181.28666280084312,2015-06-21 15:00:00-04:00
161.0,164.27576836821243,147.15034057843005,181.4011961579948,2015-06-21 16:00:00-04:00
160.0,164.2108307378939,147.08277457195373,181.33888690383407,2015-06-21 17:00:00-04:00
160.0,164.07698229344334,146.948175029288,181.20578955759868,2015-06-21 18:00:00-04:00
155.0,163.78802216327293,146.66012988695266,180.9159144395932,2015-06-21 19:00:00-04:00
155.0,162.74469502141784,145.6173961920605,179.87199385077517,2015-06-21 20:00:00-04:00
149.0,159.77594416596193,142.6473321506157,176.90455618130815,2015-06-21 21:00:00-04:00
148.0,157.27260154807217,140.14842084693743,174.39678224920692,2015-06-21 22:00:00-04:00
150.0,156.42792000311667,139.30420931716438,173.55163068906896,2015-06-21 23:00:00-04:00
154.0,155.74574793616824,138.65432426376594,172.83717160857054,2015-06-22 00:00:00-04:00
145.0,156.29826375290267,139.20621400866483,173.3903134971405,2015-06-22 01:00:00-04:00
148.0,157.31969437645733,140.22851324799106,174.4108755049236,2015-06-22 02:00:00-04:00
150.0,155.68589750193655,138.59446957624044,172.77732542763266,2015-06-22 03:00:00-04:00
147.0,155.99057042374295,138.89950803259134,173.08163281489456,2015-06-22 04:00:00-04:00
147.0,154.48734313988868,137.39591867813547,171.57876760164189,2015-06-22 05:00:00-04:00
144.0,155.2180252916586,138.12523740254045,172.31081318077673,2015-06-22 06:00:00-04:00
150.0,157.1131621322449,140.02080982400443,174.20551444048536,2015-06-22 07:00:00-04:00
150.0,159.23288025769045,142.14163074528796,176.32412977009295,2015-06-22 08:00:00-04:00
160.0,160.9223121415133,143.83046246511503,178.01416181791154,2015-06-22 09:00:00-04:00
151.0,162.04322736763496,144.95046757505202,179.1359871602179,2015-06-22 10:00:00-04:00
160.0,162.91503273174533,145.82215292932892,180.00791253416173,2015-06-22 11:00:00-04:00
